"","idclient","idticket","Date","Montant","Points"
"46985",1877435,430200000000,2011-11-03 17:16:20,35.94,5
"46986",1877435,430100000000,2011-12-20 16:57:44,19.95,3
"46987",1877435,430200000000,2012-04-17 16:20:11,50.35,8
"46988",1877435,430100000000,2012-06-20 16:03:58,28,4
"46989",1877435,430100000000,2012-09-26 14:28:55,33.42,5
"46990",1877447,440200000000,2010-10-19 18:26:35,150.64,21
"46991",1877447,440400000000,2010-11-06 18:07:23,58.57,8
"46992",1877447,440300000000,2010-11-20 14:56:52,49.95,7
"46993",1877447,440400000000,2011-03-25 09:37:27,28.37,4
"46994",1877480,280200000000,2010-10-20 10:11:36,9.1,1
"46995",1877480,280200000000,2010-11-05 19:01:06,164.93,23
"46996",1877480,280400000000,2010-12-03 10:42:43,102.8,14
"46997",1877480,280300000000,2011-03-25 11:36:58,75.97,12
"46998",1877480,280400000000,2011-04-26 10:26:33,40.26,6
"46999",1877480,280500000000,2011-10-14 16:13:41,56.28,8
"47000",1877480,280500000000,2011-11-04 17:57:55,79.12,13
"47001",1877480,280100000000,2011-12-06 10:00:02,60.74,10
"47002",1877480,280200000000,2012-02-18 16:43:06,7.95,1
"47003",1877480,280300000000,2012-04-11 14:08:36,32.49,5
"47004",1877480,280500000000,2012-04-13 19:17:51,31.25,5
"47005",1877480,280300000000,2012-08-13 17:03:03,9.85,3
"47006",1877480,280400000000,2012-10-05 18:32:58,119.16,20
"47007",1877480,280100000000,2012-10-16 17:24:42,-9.95,0
"47008",1877480,280200000000,2012-12-17 10:56:09,3.3,0
"47009",1877480,280300000000,2013-04-19 10:35:48,57.74,15
"47010",1877480,280100000000,2013-05-14 13:08:42,21.45,4
"47011",1877480,280100000000,2013-11-15 17:37:23,59.42,9
"47012",1877480,280100000000,2013-12-03 13:10:33,7.95,1
"47013",1877485,300200000000,2010-10-20 10:18:19,104.6,14
"47014",1877485,300100000000,2010-10-27 09:42:10,5.8,0
"47015",1877516,440200000000,2010-10-20 10:55:22,62.04,8
"47016",1877531,280200000000,2010-10-20 11:19:14,36.8,5
"47017",1877531,280200000000,2010-10-28 18:43:32,34.8,4
"47018",1877581,1040100000000,2010-10-20 13:05:41,172.64,24
"47019",1877581,1040100000000,2010-12-07 18:48:49,61.65,8
"47020",1877581,1040100000000,2011-02-16 18:57:52,35.1,5
"47021",1877581,1040100000000,2011-05-08 10:39:52,50.65,8
"47022",1877581,1040100000000,2011-07-20 14:43:10,16.2,2
"47023",1877581,1040200000000,2011-10-17 12:09:29,16.2,2
"47024",1877581,1040100000000,2012-05-01 12:23:45,102.4,17
"47025",1877581,1040200000000,2013-02-18 16:50:42,26.9,4
"47026",1877653,150400000000,2010-10-20 15:44:10,89.36,12
"47027",1877653,150600000000,2011-03-23 15:44:10,20.29,3
"47028",1877658,190300000000,2010-10-20 15:52:14,35.05,5
"47029",1877658,190300000000,2010-11-02 15:17:02,34.46,4
"47030",1877658,190300000000,2010-11-02 15:17:52,29.3,4
"47031",1877658,190300000000,2010-11-02 15:19:23,9.33,1
"47032",1877658,190600000000,2011-01-22 14:45:07,32.71,4
"47033",1877658,190100000000,2011-03-25 10:32:54,19.49,3
"47034",1877658,190100000000,2011-05-27 09:51:37,14.77,2
"47035",1877658,190200000000,2011-10-23 17:16:46,22.7,3
"47036",1877658,190200000000,2011-10-25 14:42:11,21.97,3
"47037",1877658,190200000000,2011-10-25 14:43:10,10.52,1
"47038",1877658,190500000000,2011-11-04 15:38:34,49.65,8
"47039",1877658,190500000000,2011-11-04 15:39:58,15.96,2
"47040",1877658,190600000000,2011-11-26 14:19:11,14.8,2
"47041",1877658,190400000000,2012-10-07 15:31:18,39.9,6
"47042",1877673,540100000000,2010-10-20 15:58:34,157.1,22
"47043",1877673,540500000000,2011-07-09 18:35:55,363.56,77
"47044",1877673,540500000000,2011-07-09 19:42:42,244.21,40
"47045",1877673,540200000000,2011-10-26 15:14:16,261.72,46
"47046",1877673,540300000000,2012-04-28 13:55:03,190.27,31
"47047",1877673,540200000000,2012-04-28 14:13:54,-21.67,0
"47048",1877673,540400000000,2013-02-22 16:19:46,191.81,33
"47049",1877673,540500000000,2013-05-18 13:07:09,490.41,98
"47050",1877673,540500000000,2013-06-16 12:43:40,202.32,34
"47051",1877822,280100000000,2010-10-20 18:41:25,112.38,16
"47052",1877822,280100000000,2010-11-26 10:22:58,22.9,3
"47053",1877822,280200000000,2011-02-23 17:19:21,30.8,5
"47054",1877822,280200000000,2011-02-23 17:21:19,31.15,5
"47055",1877822,280200000000,2011-04-03 11:22:35,14.95,2
"47056",1877822,280400000000,2011-05-01 12:19:32,40.8,6
"47057",1877822,280200000000,2011-05-29 11:02:50,25.9,4
"47058",1877822,280200000000,2011-08-30 11:10:44,41.24,6
"47059",1877822,280100000000,2011-10-23 11:32:14,6.95,2
"47060",1877856,240300000000,2010-10-21 10:03:10,79.52,11
"47061",1877856,240200000000,2010-11-03 10:51:12,27.15,3
"47062",1877856,240300000000,2010-11-05 14:44:25,11.05,1
"47063",1877856,240100000000,2010-11-08 14:34:21,60.41,8
"47064",1877856,240100000000,2010-11-24 15:22:19,35.8,5
"47065",1877856,240300000000,2010-12-14 11:23:22,12.98,1
"47066",1877856,240700000000,2010-12-23 10:46:50,19.95,2
"47067",1877856,240200000000,2011-01-05 10:20:31,10.22,1
"47068",1877856,240700000000,2011-01-14 10:30:33,45.98,6
"47069",1877856,240100000000,2011-02-04 10:05:54,30.67,5
"47070",1877856,240200000000,2011-02-21 15:38:10,18.51,3
"47071",1877856,240100000000,2011-03-15 14:19:54,12.31,2
"47072",1877856,240500000000,2011-04-20 10:44:47,19.27,3
"47073",1877856,240400000000,2011-05-17 10:07:49,50.98,12
"47074",1877856,240600000000,2011-05-22 14:31:34,100.95,16
"47075",1877856,240200000000,2011-05-27 10:01:48,50.07,8
"47076",1877856,240100000000,2011-09-16 10:36:53,19.34,3
"47077",1877856,240600000000,2011-11-08 10:02:25,26.68,4
"47078",1877856,240200000000,2011-11-25 10:03:02,24.95,4
"47079",1877856,240100000000,2011-12-07 10:04:40,22.55,3
"47080",1877856,240200000000,2011-12-27 14:50:36,13.98,2
"47081",1877856,240200000000,2012-08-24 10:26:53,4.68,0
"47082",1877856,240400000000,2012-12-06 11:32:58,58.48,0
"47083",1877926,990500000000,2010-10-21 12:06:00,58.27,8
"47084",1877926,990300000000,2012-03-15 12:55:08,81.67,13
"47085",1877926,990300000000,2012-04-19 17:23:53,29.95,4
"47086",1877926,990500000000,2012-05-01 16:17:33,108.89,20
"47087",1877926,990600000000,2013-06-24 10:04:16,9.99,0
"47088",1877926,990100000000,2013-10-04 14:28:10,129.7,21
"47089",1877926,990400000000,2013-11-07 13:40:05,11.95,1
"47090",1877926,990400000000,2013-11-19 12:34:11,37.6,6
"47091",1877926,990400000000,2013-11-22 14:49:15,51.2,8
"47092",1877926,990400000000,2013-12-17 13:52:00,15.8,2
"47093",1877926,990400000000,2013-12-19 14:34:20,35.2,5
"47094",1877934,650100000000,2010-10-21 12:28:11,7.5,1
"47095",1877934,650400000000,2010-10-29 18:15:38,22,3
"47096",1877934,650100000000,2010-11-27 15:36:35,34.95,4
"47097",1877934,650200000000,2011-04-09 12:55:31,19.9,3
"47098",1877934,650200000000,2011-04-20 14:47:58,43.8,7
"47099",1877938,440300000000,2010-10-21 12:20:19,131.69,18
"47100",1877938,440300000000,2011-02-05 18:31:54,56.84,9
"47101",1877938,440300000000,2011-10-29 18:06:51,13.89,2
"47102",1877938,440500000000,2013-05-15 19:00:20,159.2,26
"47103",1877945,510100000000,2010-10-21 12:58:15,102.06,14
"47104",1877945,510200000000,2011-01-25 13:34:36,59.65,8
"47105",1877945,510100000000,2011-03-08 13:17:50,64.4,13
"47106",1877945,510100000000,2011-07-04 13:22:42,24.25,4
"47107",1877945,510200000000,2011-07-13 13:25:11,46.4,7
"47108",1877945,510200000000,2011-08-05 13:37:55,16.41,2
"47109",1877945,510300000000,2013-12-10 13:08:19,84.86,14
"47110",1877967,290300000000,2010-10-21 14:16:00,45.78,6
"47111",1877996,1100100000000,2010-10-21 15:07:38,65.4,9
"47112",1878029,730600000000,2010-10-21 15:53:11,43.25,6
"47113",1878029,730600000000,2010-11-17 16:30:34,16.85,2
"47114",1878029,730600000000,2011-04-12 11:10:59,74.59,12
"47115",1878058,280100000000,2010-10-21 16:25:44,97.38,13
"47116",1878060,310100000000,2010-10-21 16:33:09,53.11,7
"47117",1878060,310300000000,2013-12-02 15:30:52,131.85,21
"47118",1878179,1100100000000,2010-10-21 18:27:03,115.39,16
"47119",1878179,1100400000000,2011-03-25 19:27:08,69.8,11
"47120",1878179,1100200000000,2011-05-06 16:04:52,61.35,12
"47121",1878287,280200000000,2010-10-22 11:35:41,107.92,15
"47122",1878287,70500159286,2010-12-14 12:21:55,134.93,19
"47123",1878287,70600134605,2011-07-30 18:29:33,149.49,49
"47124",1878287,280300000000,2012-06-30 18:38:49,70.45,21
"47125",1878287,70600181434,2012-09-02 13:16:12,61.03,13
"47126",1878287,70400118988,2013-06-08 11:27:12,55.75,18
"47127",1878404,340100000000,2009-10-20 17:21:09,134.85,19
"47128",1878404,340200000000,2010-10-22 15:22:51,94.77,13
"47129",1878418,430200000000,2010-10-22 15:37:07,110.28,15
"47130",1878418,430100000000,2010-12-13 15:17:12,39.05,5
"47131",1878418,430300000000,2011-03-12 18:27:16,104.23,17
"47132",1878418,430200000000,2011-04-18 11:26:50,60.75,10
"47133",1878418,430100000000,2011-11-02 17:08:05,29.64,4
"47134",1878528,420400000000,2010-10-22 17:46:59,104.8,14
"47135",1878528,420200000000,2011-01-25 15:53:51,59.45,8
"47136",1878528,420600000000,2011-05-13 15:12:20,59.39,10
"47137",1878528,420500000000,2011-05-26 15:35:17,33.85,5
"47138",1878533,350100000000,2010-10-22 17:50:09,254.97,36
"47139",1878533,350100000000,2010-11-28 16:19:34,2.9,0
"47140",1878533,350400000000,2011-02-20 15:55:37,6.95,1
"47141",1878533,350400000000,2011-02-26 16:22:58,124.8,24
"47142",1878533,350100000000,2011-03-06 16:42:34,41.7,6
"47143",1878622,650200000000,2010-10-22 17:06:29,90.44,12
"47144",1878622,650400000000,2011-02-25 16:55:25,98.44,16
"47145",1878622,650100000000,2011-02-25 17:10:15,53.68,8
"47146",1878622,650100000000,2011-10-19 11:34:01,27.97,4
"47147",1878651,170300000000,2010-10-23 10:04:31,86.79,12
"47148",1878701,170100000000,2010-10-23 10:57:41,7.5,1
"47149",1878701,170600000000,2011-03-19 15:49:43,108.86,20
"47150",1878701,170300000000,2011-07-02 17:17:40,356.22,99
"47151",1878701,170300000000,2011-08-27 15:52:57,46.63,7
"47152",1878701,170500000000,2011-10-08 11:27:14,13.85,2
"47153",1878701,170200000000,2011-11-26 10:30:47,21.19,3
"47154",1878701,170300000000,2011-12-14 09:09:39,17.35,3
"47155",1878701,170300000000,2012-02-05 15:22:43,62.49,12
"47156",1878701,170200000000,2012-02-14 15:04:54,16.75,2
"47157",1878701,170400000000,2012-02-14 15:11:58,16.5,2
"47158",1878701,170500000000,2012-03-17 10:39:04,36.75,6
"47159",1878701,170400000000,2012-04-06 17:51:08,58.2,17
"47160",1878701,170400000000,2012-04-09 15:46:19,11.1,1
"47161",1878701,170300000000,2012-04-15 15:57:22,43.41,7
"47162",1878701,170400000000,2012-04-22 17:25:23,49.36,8
"47163",1878701,170400000000,2012-05-05 17:12:28,13.85,2
"47164",1878701,170500000000,2012-05-27 11:14:41,81.42,20
"47165",1878701,170300000000,2012-07-03 11:21:42,29.3,7
"47166",1878701,170300000000,2012-07-16 15:08:36,5.54,0
"47167",1878701,170100000000,2012-07-25 17:11:11,26.72,4
"47168",1878701,170300000000,2012-09-09 10:32:57,68.15,11
"47169",1878701,170400000000,2012-09-23 11:17:42,24.93,4
"47170",1878701,170300000000,2012-10-26 15:43:34,10.25,1
"47171",1878701,170300000000,2012-11-14 10:53:24,21.35,3
"47172",1878701,170400000000,2012-12-16 11:13:40,52.06,8
"47173",1878701,170400000000,2013-01-20 15:20:45,17.6,3
"47174",1878701,170200000000,2013-02-18 16:23:30,12.76,2
"47175",1878701,170200000000,2013-02-24 10:58:53,47.84,10
"47176",1878701,170300000000,2013-03-03 11:59:24,62.09,12
"47177",1878701,170600000000,2013-05-12 15:34:47,60.63,10
"47178",1878701,170100000000,2013-06-11 16:58:00,26.8,4
"47179",1878714,420200000000,2010-10-23 10:59:11,51.33,7
"47180",1878714,420200000000,2010-11-23 15:32:44,42.13,6
"47181",1878714,420400000000,2011-02-04 14:29:36,28.35,4
"47182",1878714,420400000000,2011-03-22 17:16:44,8,1
"47183",1878714,420300000000,2011-04-08 17:15:23,8.85,1
"47184",1878714,420600000000,2011-04-22 14:46:25,54.46,9
"47185",1878714,420500000000,2011-05-26 15:38:41,20.8,3
"47186",1878714,420200000000,2011-09-08 11:08:09,35.05,5
"47187",1878714,420400000000,2011-09-20 16:27:50,28.64,4
"47188",1878714,420400000000,2011-10-14 15:11:42,39.31,6
"47189",1878714,420600000000,2011-11-10 13:44:12,62,0
"47190",1878737,480500000000,2010-10-23 11:15:17,73.56,10
"47191",1878737,480100000000,2010-11-02 11:00:06,42.33,6
"47192",1878737,480200000000,2011-04-19 15:20:09,40.85,6
"47193",1878817,530700000000,2010-10-23 12:07:31,76.9,10
"47194",1878817,530700000000,2010-12-12 10:58:29,147.14,21
"47195",1878817,530200000000,2011-03-26 12:11:58,9.95,1
"47196",1878817,530700000000,2011-05-22 10:35:00,88.6,16
"47197",1878841,270200000000,2010-10-23 12:19:29,95.55,13
"47198",1878841,270100000000,2011-01-31 16:50:30,64.69,10
"47199",1878841,270100000000,2013-06-14 16:25:27,136.96,22
"47200",1878867,540300000000,2010-10-23 12:37:35,119.74,17
"47201",1878867,540300000000,2011-01-08 15:36:14,11.4,1
"47202",1878867,540800000000,2011-03-05 15:05:53,29.9,4
"47203",1878867,540400000000,2011-05-02 18:40:48,64.15,10
"47204",1878867,540200000000,2011-06-04 12:34:24,17.39,2
"47205",1878867,540100000000,2011-07-06 12:06:52,231.5,38
"47206",1878867,540400000000,2011-12-26 18:55:28,26.8,0
"47207",1878867,540600000000,2012-02-13 17:43:05,36.97,6
"47208",1878867,540400000000,2012-03-09 12:21:11,7.98,1
"47209",1878867,540200000000,2012-06-16 16:06:44,51.25,8
"47210",1878867,540200000000,2012-08-02 18:19:54,87.8,14
"47211",1878867,540400000000,2012-09-17 18:30:59,9.94,1
"47212",1878867,540400000000,2012-11-26 12:02:03,47.87,7
"47213",1878867,540400000000,2013-01-29 16:56:04,18.49,3
"47214",1878867,540700000000,2013-03-20 16:50:54,72.43,12
"47215",1878867,540300000000,2013-04-28 17:34:49,65.9,10
"47216",1878867,540700000000,2013-09-18 11:50:32,23.89,3
"47217",1878867,540100000000,2013-09-28 12:30:32,20.4,3
"47218",1878867,540400000000,2013-10-07 13:02:10,46.48,7
"47219",1878867,540400000000,2013-10-11 14:16:55,89.89,14
"47220",1879008,290500000000,2010-10-23 14:48:31,160.58,22
"47221",1879008,290100000000,2010-12-23 15:28:27,122.85,17
"47222",1879008,290100000000,2010-12-24 10:14:48,-6.15,0
"47223",1879008,290100000000,2011-01-21 18:27:21,21.25,3
"47224",1879008,290400000000,2011-03-04 15:31:52,54.49,9
"47225",1879008,290700000000,2011-04-02 11:42:31,123.47,21
"47226",1879008,200300000000,2011-04-07 15:53:07,179,29
"47227",1879077,370400000000,2010-10-23 15:28:14,47.34,6
"47228",1879077,370600000000,2010-11-26 11:55:05,29.25,4
"47229",1879077,370600000000,2011-04-25 16:14:23,55.4,9
"47230",1879152,980500000000,2010-10-23 16:08:20,31.94,4
"47231",1879167,71500005033,2010-10-23 15:28:59,655.05,93
"47232",1879167,280100000000,2011-03-30 16:09:09,142,23
"47233",1879186,340300000000,2010-10-23 16:25:43,29.35,4
"47234",1879186,340300000000,2010-11-12 17:26:22,46.46,6
"47235",1879186,340100000000,2010-11-22 14:36:00,125.8,17
"47236",1879186,340100000000,2010-11-27 18:57:06,97,13
"47237",1879186,340100000000,2011-05-30 15:41:47,95.5,15
"47238",1879186,340500000000,2011-11-04 17:35:27,98.88,16
"47239",1879186,340200000000,2011-12-31 17:01:15,86.35,14
"47240",1879186,340100000000,2013-03-09 15:19:35,1.43,0
"47241",1879186,340200000000,2013-10-12 14:56:20,169.1,28
"47242",1879235,280600000000,2010-10-23 16:47:07,194.07,27
"47243",1879235,280600000000,2010-11-05 14:22:09,31.95,4
"47244",1879235,280200000000,2010-11-12 12:10:47,22.95,3
"47245",1879235,280400000000,2011-03-25 10:57:17,196.13,33
"47246",1879235,280100000000,2011-04-05 15:43:21,0,0
"47247",1879235,280400000000,2011-04-27 11:48:55,51.4,8
"47248",1879235,280300000000,2011-04-30 18:40:20,61.8,16
"47249",1879235,281200000000,2011-05-19 10:47:26,-35.9,0
"47250",1879235,280200000000,2011-05-19 11:07:15,61.35,10
"47251",1879235,280200000000,2011-06-02 16:54:39,43.2,7
"47252",1879235,280200000000,2011-06-07 10:56:53,8.95,2
"47253",1879289,1000200000000,2010-10-23 17:18:16,148.19,21
"47254",1879289,1000100000000,2010-11-05 20:04:50,37.9,5
"47255",1879289,1000100000000,2010-12-09 18:10:09,68.6,9
"47256",1879289,1000200000000,2010-12-22 17:48:28,9.17,1
"47257",1879289,1000100000000,2011-02-11 17:38:05,15.45,2
"47258",1879289,1000100000000,2011-02-17 10:29:52,47.07,7
"47259",1879289,1000100000000,2011-03-01 11:48:08,4.5,0
"47260",1879289,1000100000000,2011-03-25 10:26:43,166.86,27
"47261",1879289,1000100000000,2011-03-25 10:30:11,85.68,14
"47262",1879289,1000100000000,2011-04-06 17:29:38,20.51,3
"47263",1879289,1000100000000,2011-04-20 11:15:34,10.79,1
"47264",1879289,1000400000000,2011-05-14 11:53:19,16.4,2
"47265",1879289,1000100000000,2011-07-15 10:16:11,7.74,1
"47266",1879289,1000100000000,2011-07-20 18:13:53,5.04,0
"47267",1879289,1000100000000,2011-07-20 18:14:45,30.72,5
"47268",1879289,1000100000000,2011-08-19 10:05:24,1.03,0
"47269",1879289,1000100000000,2011-10-14 11:55:06,64.48,10
"47270",1879289,1000100000000,2011-10-14 11:56:54,68.93,11
"47271",1879289,1000100000000,2011-12-14 09:46:57,22.22,3
"47272",1879289,1000100000000,2012-02-22 15:49:39,86.62,14
"47273",1879289,1000100000000,2012-03-30 16:57:18,97.68,16
"47274",1879289,1000100000000,2012-03-30 16:59:25,75.58,12
"47275",1879289,1000100000000,2012-04-04 18:15:28,-1.1,0
"47276",1879289,1000200000000,2012-06-15 11:07:18,107.23,20
"47277",1879289,1000200000000,2012-06-15 17:13:41,59.78,9
"47278",1879289,1000100000000,2012-10-05 18:37:44,76.43,12
"47279",1879289,1000100000000,2012-10-06 10:52:51,36.47,6
"47280",1879289,1000100000000,2012-10-25 18:07:01,22.95,3
"47281",1879289,1000200000000,2013-01-04 18:35:15,75.54,12
"47282",1879289,1000200000000,2013-01-04 18:45:16,-6.45,0
"47283",1879289,1000200000000,2013-03-22 10:28:10,106.19,17
"47284",1879289,1000400000000,2013-03-22 15:40:35,62.33,10
"47285",1879289,1000100000000,2013-05-04 12:20:10,40.93,6
"47286",1879289,1000300000000,2013-06-14 18:46:40,40.06,6
"47287",1879289,1000100000000,2013-06-26 18:04:54,7.2,1
"47288",1879289,1000300000000,2013-10-04 10:11:50,27.79,4
"47289",1879289,1000100000000,2013-10-04 15:51:52,36.42,6
"47290",1879289,1000300000000,2013-10-04 18:56:16,55.76,9
"47291",1879289,1000100000000,2013-12-06 10:06:49,96.3,16
"47292",1879289,1000100000000,2013-12-06 15:33:55,45.51,7
"47293",1879403,60300079176,2010-10-23 18:03:06,11,1
"47294",1879403,60400037091,2011-05-26 17:48:12,7.45,1
"47295",1879403,60300114917,2011-08-20 16:19:19,120.45,20
"47296",1879403,60300123499,2011-10-18 16:49:50,32.42,5
"47297",1879403,60500076216,2011-12-02 13:11:41,5.2,0
"47298",1879403,730100000000,2012-01-21 17:16:25,47.46,7
"47299",1879403,60300146164,2012-03-16 17:29:08,14.65,2
"47300",1879403,730200000000,2012-05-05 17:01:47,22.95,3
"47301",1879403,1040100000000,2012-05-09 17:16:35,11,3
"47302",1879403,730300000000,2012-06-02 17:24:10,50.95,8
"47303",1879403,730600000000,2012-06-30 17:08:29,449.1,74
"47304",1879403,730600000000,2012-06-30 17:12:38,-24.95,0
"47305",1879403,730600000000,2012-07-07 16:55:06,13.89,2
"47306",1879403,730600000000,2012-08-08 11:19:03,14.3,2
"47307",1879403,730200000000,2012-11-02 11:46:47,37.9,6
"47308",1879403,730100000000,2012-12-01 10:50:15,5.9,0
"47309",1879403,730600000000,2012-12-15 11:03:03,11.85,1
"47310",1879403,730600000000,2013-01-12 11:45:25,17.5,2
"47311",1879403,730600000000,2013-03-09 09:23:04,36.8,6
"47312",1879403,1040200000000,2013-03-29 18:18:04,3.9,0
"47313",1879403,730100000000,2013-05-08 10:30:19,37,6
"47314",1879403,730600000000,2013-05-20 16:51:12,4.2,0
"47315",1879403,60300228696,2013-08-01 18:01:15,6,1
"47316",1879403,730100000000,2013-08-24 11:23:47,31.1,5
"47317",1879403,730100000000,2013-11-09 11:54:38,30.04,5
"47318",1879403,730500000000,2013-12-21 13:47:28,8.8,1
"47319",1879452,370600000000,2010-10-23 18:29:41,38.8,5
"47320",1879452,370400000000,2011-02-18 15:27:02,37.4,6
"47321",1879452,370700000000,2011-02-26 11:57:47,37.1,6
"47322",1879452,370500000000,2011-02-27 15:28:58,46.53,7
"47323",1879452,370800000000,2011-03-20 15:29:38,31.74,5
"47324",1879452,370400000000,2011-03-24 16:54:55,24.95,4
"47325",1879452,370800000000,2011-05-12 15:41:32,19.9,3
"47326",1879452,370300000000,2011-06-11 14:08:55,20.3,3
"47327",1879452,370400000000,2011-08-27 12:20:45,36.8,6
"47328",1879452,370400000000,2011-09-22 11:22:34,37.5,6
"47329",1879452,370300000000,2011-12-04 16:34:42,32.21,5
"47330",1879452,370500000000,2012-02-29 09:47:18,20.52,3
"47331",1879452,370200000000,2012-06-10 15:11:29,28.68,4
"47332",1879515,450300000000,2010-10-24 10:10:04,15.3,2
"47333",1879515,390200000000,2010-11-18 17:29:09,7.4,1
"47334",1879515,450500000000,2011-01-22 11:15:25,48.86,6
"47335",1879515,390100000000,2011-02-14 16:29:49,46.7,7
"47336",1879515,390100000000,2011-02-14 16:31:26,0,0
"47337",1879515,450800000000,2011-11-04 17:37:21,16.9,0
"47338",1879524,470100000000,2010-10-24 10:33:08,44.17,6
"47339",1879524,470700000000,2011-02-24 18:44:25,76.92,12
"47340",1879650,160300000000,2010-10-24 14:34:21,145.67,20
"47341",1879650,160100000000,2011-03-06 14:04:38,7.6,1
"47342",1879650,160100000000,2011-04-02 12:06:35,27.7,4
"47343",1879650,170100000000,2011-04-25 13:22:20,29.68,4
"47344",1879650,160300000000,2011-04-26 13:56:53,113.23,18
"47345",1879650,160200000000,2011-04-27 15:45:51,54,9
"47346",1879650,160700000000,2011-05-22 15:13:20,53.95,8
"47347",1879650,160100000000,2011-07-10 11:45:49,35.8,5
"47348",1879650,160400000000,2011-07-18 10:30:09,61.75,10
"47349",1879650,160300000000,2011-08-02 14:37:10,23.4,3
"47350",1879650,160200000000,2011-08-24 16:01:20,13.8,2
"47351",1879650,160400000000,2011-09-02 16:40:46,21.5,3
"47352",1879650,160400000000,2011-09-22 15:44:32,235.07,39
"47353",1879650,160500000000,2011-10-16 12:00:39,17.57,2
"47354",1879650,160300000000,2011-10-29 12:08:55,96.42,16
"47355",1879650,160300000000,2011-10-29 12:10:04,22.6,3
"47356",1879650,160100000000,2011-11-02 14:31:22,18.9,3
"47357",1879650,160200000000,2011-11-25 15:33:58,14.9,2
"47358",1879650,160100000000,2011-11-27 12:01:41,183.4,30
"47359",1879650,160300000000,2011-11-27 17:33:45,100,16
"47360",1879650,160400000000,2011-11-30 14:22:14,6.99,1
"47361",1879650,160100000000,2011-12-01 13:28:29,40.9,6
"47362",1879650,160400000000,2011-12-18 11:03:37,48.5,8
"47363",1879650,160300000000,2011-12-22 13:52:31,18.9,3
"47364",1879650,160300000000,2011-12-22 13:53:11,38.2,6
"47365",1879650,160400000000,2012-01-22 11:46:20,16.8,2
"47366",1879650,160400000000,2012-04-10 14:54:55,21.05,4
"47367",1879650,160100000000,2012-04-21 09:43:45,0,0
"47368",1879650,160100000000,2012-05-09 15:21:35,91,15
"47369",1879650,160300000000,2012-05-12 16:25:09,23.63,3
"47370",1879650,160100000000,2012-05-25 15:18:10,35.5,5
"47371",1879650,160600000000,2012-05-25 16:54:30,121.67,20
"47372",1879650,160100000000,2012-06-14 16:05:13,19.7,3
"47373",1879650,160100000000,2012-07-10 11:01:19,22,3
"47374",1879650,160200000000,2012-11-16 13:27:21,53.7,8
"47375",1879650,160100000000,2012-11-20 13:02:54,40.35,6
"47376",1879650,160100000000,2012-12-05 10:44:57,35.15,5
"47377",1879650,160400000000,2013-08-24 12:41:58,34.15,5
"47378",1879650,160100000000,2013-11-29 17:29:47,43.9,7
"47379",1879650,160100000000,2013-12-14 16:32:03,51.9,0
"47380",1879733,540300000000,2010-10-24 16:00:51,96.5,13
"47381",1879733,540200000000,2011-01-22 18:13:47,29.48,4
"47382",1879805,240300000000,2010-10-24 17:06:50,86.72,12
"47383",1879805,240100000000,2010-11-07 17:20:44,12.95,1
"47384",1879805,240300000000,2010-12-07 16:54:57,4.35,0
"47385",1879805,240400000000,2011-02-10 15:24:10,75,12
"47386",1879805,240200000000,2011-03-12 17:11:39,20.44,4
"47387",1879805,240100000000,2011-03-20 12:25:58,29.9,7
"47388",1879805,240200000000,2011-03-25 17:44:38,105.55,22
"47389",1879805,240200000000,2011-04-30 16:53:14,17.24,2
"47390",1879805,240500000000,2011-05-06 16:10:24,141.3,47
"47391",1879805,240400000000,2011-05-18 13:29:39,24.94,4
"47392",1879805,240100000000,2011-07-11 17:37:33,13.8,2
"47393",1879805,240300000000,2011-10-10 11:07:37,21.15,3
"47394",1879805,240800000000,2011-10-14 19:37:22,26.85,4
"47395",1879805,240100000000,2011-10-22 11:03:09,65.67,20
"47396",1879805,240100000000,2011-11-09 17:15:49,21.76,3
"47397",1879805,240300000000,2011-12-15 12:42:40,22.75,3
"47398",1879805,240300000000,2012-01-04 15:41:51,17.5,2
"47399",1879805,240100000000,2012-01-12 16:03:37,8.5,1
"47400",1879805,240100000000,2012-01-31 12:53:35,19.4,3
"47401",1879805,240100000000,2012-02-16 13:08:43,20.45,3
"47402",1879805,240700000000,2012-04-07 18:17:40,22.9,7
"47403",1879805,350300000000,2012-05-03 14:57:37,18.9,3
"47404",1879805,240300000000,2012-08-25 15:47:53,40,6
"47405",1879805,350100000000,2012-09-12 15:33:23,20.9,3
"47406",1879805,240300000000,2012-10-25 17:30:31,40.15,6
"47407",1879805,350100000000,2012-11-23 12:22:48,22.9,3
"47408",1879805,350300000000,2012-12-11 11:48:45,62.35,10
"47409",1879805,350300000000,2013-01-27 15:17:00,30.69,7
"47410",1879805,240100000000,2013-03-03 17:54:23,19.3,3
"47411",1879805,270100000000,2013-03-08 16:36:26,14.95,2
"47412",1879805,270100000000,2013-03-09 11:16:03,14.95,2
"47413",1879805,270200000000,2013-04-27 11:56:48,17.15,2
"47414",1879805,350300000000,2013-06-06 15:51:11,27.35,4
"47415",1879805,240700000000,2013-06-14 10:14:00,3465.45,1155
"47416",1879805,240300000000,2013-07-17 16:29:44,52.57,8
"47417",1879805,240200000000,2013-09-03 15:35:04,50.1,8
"47418",1879805,240200000000,2013-09-16 16:17:40,6.56,1
"47419",1879805,350200000000,2013-10-17 17:18:20,17.05,2
"47420",1879805,240200000000,2013-10-28 17:09:55,128.4,39
